"","deploymentID","locationID","locationName","latitude","longitude","coordinateUncertainty","deploymentStart","deploymentEnd","setupBy","cameraID","cameraModel","cameraDelay","cameraHeight","cameraDepth","cameraTilt","cameraHeading","detectionDistance","timestampIssues","baitUse","featureType","habitat","deploymentGroups","deploymentTags","deploymentComments","days"
"65","4f89904b-9488-45ee-9cdf-ba851c114b1f","2f0a36b9-746c-4e44-b1bc-e6f7353630ea","SK24",53.0559152384,5.8701167222,NA,2023-05-05 06:45:28,2023-05-06 17:19:18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",1.44016203703704
"66","4fa45516-0b9d-44dc-8764-b9da2c271a18","01f3b90a-160f-4650-9e1b-a60defd778e5","SK02",53.0613523348,5.8643316686,NA,2023-03-26 08:43:23,2023-04-05 11:32:17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",10.1172916666667
"67","50bac27d-9680-49b8-ac43-9a876f9e9b72","5ddd7685-5a4f-4d14-afe7-c9cc016d8c75","SK06",53.0668117152,5.8670454133,NA,2023-04-25 06:00:00,2023-05-16 06:24:06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",21.0167361111111
"68","51ed53c6-0856-4835-8737-623e98dc9ff5","54a8b24d-2835-4d99-9f43-90857e673677","SK17",53.0608993206,5.8762460404,NA,2023-06-05 10:24:00,2023-06-06 01:51:34,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",0.644143518518518
"69","5244079d-99b9-446b-a9f2-0c6c6e00a51e","7ca6dff1-d228-4ac3-8a10-2731fbc7897d","SK28",53.0542098637,5.867175816,NA,2023-05-22 17:50:46,2023-05-23 09:36:19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",0.656631944444444
"70","5376a364-415e-4b1b-93ca-10dc72915dd4","4023449e-5faf-464f-a6d7-9dcfbd567f05","SK22",53.0604891582,5.8694973411,NA,2023-05-22 19:00:00,2023-05-31 13:38:05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",8.77644675925926
"71","563014ca-283d-4fbc-af77-8c71179628e8","35434171-5370-4bdc-8cba-092e3fc36fdc","SK18",53.0633547582,5.8794717252,NA,2023-04-06 14:00:00,2023-04-25 05:38:06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",18.6514583333333
"72","57148c64-f467-4d40-b4f2-27d687046d87","ba1405c0-0512-4de7-ab4e-b01015519aa0","SK20",53.0629262272,5.8812075043,NA,2023-06-07 13:40:08,2023-06-07 14:49:11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",0.0479513888888889
"73","5824282f-f2ee-4bef-9d5f-7b0a0a55143b","2f0a36b9-746c-4e44-b1bc-e6f7353630ea","SK24",53.0559152384,5.8701167222,NA,2023-04-17 10:10:36,2023-04-25 05:27:22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",7.80331018518519
"74","5865646d-5f8d-4b49-aeb1-3c012c387dbc","5982061a-e49d-4f45-ab28-d04f7c080f1d","SK25",53.054767419,5.8616518553,NA,2023-06-06 09:30:09,2023-06-06 12:48:55,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",0.138032407407407
"75","5acc0b48-2355-4dd1-93ed-ae051d3469fc","8e3381b3-f09a-4375-bfe9-3e0e5d36e5e6","SK15",53.064248473,5.8692219535,NA,2023-05-22 14:00:00,2023-06-07 02:21:23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",15.514849537037
"76","5afd161b-b2df-4692-871f-1b8c2abafd4a","f7c7435e-3dbc-4c42-ad42-0dafb219418e","SK03",53.0599489211,5.863008639,NA,2023-05-29 05:38:32,2023-06-03 14:35:20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",5.37277777777778
"77","5d10c5c5-5ac5-4456-b245-053aef89116d","35434171-5370-4bdc-8cba-092e3fc36fdc","SK18",53.0633547582,5.8794717252,NA,2023-04-25 06:00:00,2023-05-16 12:03:56,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",21.2527314814815
"78","60a92c05-a0fd-4576-b183-ccd956631859","54a8b24d-2835-4d99-9f43-90857e673677","SK17",53.0608993206,5.8762460404,NA,2023-05-22 17:13:18,2023-05-23 14:04:32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",0.868912037037037
"79","62ef2442-6609-4ec2-8fb0-2986fa0fb562","21c176f0-5c95-4c89-b23c-03035c878a99","SK11",53.063155043,5.8702661041,NA,2023-03-26 07:00:55,2023-04-11 20:31:51,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",16.5631481481481
"80","64c82d01-8a11-45f0-a87c-4bb7174dfb53","54a8b24d-2835-4d99-9f43-90857e673677","SK17",53.0608993206,5.8762460404,NA,2023-05-19 01:21:04,2023-05-19 20:54:54,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",0.815162037037037
"81","657d063b-4cb3-4b16-9060-0c0a526a87a5","f7c7435e-3dbc-4c42-ad42-0dafb219418e","SK03",53.0599489211,5.863008639,NA,2023-04-25 06:03:05,2023-05-02 08:34:13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",7.1049537037037
"82","65c5b081-fb25-44d5-9cb3-ece12a7ff095","697e5d53-e5d7-4c93-85d2-74324421b87b","SK21",53.0585132784,5.8664025732,NA,2023-04-06 15:00:00,2023-04-28 11:03:26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",21.8357175925926
"83","665bf634-b8c5-49a9-8337-ee1e637afe40","f7c7435e-3dbc-4c42-ad42-0dafb219418e","SK03",53.0599489211,5.863008639,NA,2023-03-26 08:57:41,2023-04-05 08:31:56,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",9.98211805555556
"84","667a2d0c-9206-41b5-b96a-6e8fde86c6fd","299b554e-ff91-45ff-b386-7de21d9cb923","SK23",53.060591165,5.8730319813,NA,2023-05-04 08:13:14,2023-05-22 17:58:18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",18.4062962962963
"85","671a2891-a76f-4e19-b94c-b4ae8edffb7c","5982061a-e49d-4f45-ab28-d04f7c080f1d","SK25",53.054767419,5.8616518553,NA,2023-06-06 12:48:56,2023-06-06 13:04:18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",0.0106712962962963
"86","678cc637-64d6-4aee-9b01-f8eafa1f42aa","dcbc885c-431d-4629-abbb-3966438f7f64","SK30",53.0576154728,5.8685330976,NA,2023-06-02 10:00:00,2023-06-09 05:22:56,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",6.80759259259259
"87","6a7614fa-ec28-4310-b348-484bb3a026c1","37bec7be-273f-4606-bd41-ff5696a9ed34","SK14",53.065628152,5.8712071571,NA,2023-04-25 06:00:00,2023-05-07 17:49:29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",12.4926967592593
"88","6c4828ba-bccc-4e0b-ba93-f3e93ae8f453","ba1405c0-0512-4de7-ab4e-b01015519aa0","SK20",53.0629262272,5.8812075043,NA,2023-04-25 05:43:20,2023-05-22 16:59:02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",27.4692361111111
"89","6d3d74d1-ccb8-42fd-b09f-b6d99e7fc5f6","b4f615ea-6843-46ba-8863-732585dc3b26","SK04",53.0598376908,5.8668709353,NA,2023-06-03 14:41:45,2023-06-06 12:20:01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",2.90157407407407
"90","6e342a79-abb2-45d9-9ea0-db152de307c5","b18237ea-1ede-41af-985f-10750305172f","SK01",53.0602088711,5.8608618231,NA,2023-05-30 08:12:13,2023-06-02 21:30:32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",3.55438657407407
"91","6ed81c52-9f6b-463b-98ab-dccb1fbccc6e","7ca6dff1-d228-4ac3-8a10-2731fbc7897d","SK28",53.0542098637,5.867175816,NA,2023-05-12 09:41:20,2023-05-16 05:21:29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",3.81954861111111
"92","6f9e4b71-91e6-4043-a777-73f86c9fbcf8","01f3b90a-160f-4650-9e1b-a60defd778e5","SK02",53.0613523348,5.8643316686,NA,2023-04-29 01:07:47,2023-05-08 00:26:42,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",8.97146990740741
"93","6fbe62ee-c953-4d4e-a73d-207b643a330f","0bbd89df-8437-4029-8d21-7de4ac8de442","SK16",53.0623632742,5.8773121455,NA,2023-04-25 05:52:06,2023-05-12 13:06:06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",17.3013888888889
"94","7143c7b4-e83e-47ad-af4e-e84def6c86b9","0bbd89df-8437-4029-8d21-7de4ac8de442","SK16",53.0623632742,5.8773121455,NA,2023-05-20 09:52:29,2023-05-21 10:26:14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",1.0234375
"95","7145815d-eac1-407d-ac51-d376a04bc8da","2f393075-c92a-4c4b-854e-a0d86ca39f76","SK26",53.0535731272,5.8638561511,NA,2023-03-26 10:59:26,2023-04-17 19:21:30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",22.3486574074074
"96","7306e17f-a505-458f-baf7-fa8f55cfe5c3","5495ad03-addf-4771-a9b1-1bdec03c37a7","SK08",53.064109112,5.8632529327,NA,2023-06-07 12:13:19,2023-06-07 17:14:49,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",0.209375
"97","743a5710-355b-4b43-acfe-d97a7a45e557","b4f615ea-6843-46ba-8863-732585dc3b26","SK04",53.0598376908,5.8668709353,NA,2023-06-06 12:20:02,2023-06-06 14:44:46,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",0.100509259259259
"98","75a5ccf1-c627-4857-a5aa-737d5ac4b739","21c176f0-5c95-4c89-b23c-03035c878a99","SK11",53.063155043,5.8702661041,NA,2023-05-22 14:05:41,2023-06-07 07:45:13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",15.735787037037
"99","78672058-8094-4615-a78d-93cd36bef1ea","37bec7be-273f-4606-bd41-ff5696a9ed34","SK14",53.065628152,5.8712071571,NA,2023-05-19 17:26:16,2023-05-22 14:44:23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",2.88758101851852
"100","787765b0-763f-4cc8-aeba-60e9d3dbda8d","299b554e-ff91-45ff-b386-7de21d9cb923","SK23",53.060591165,5.8730319813,NA,2023-04-20 15:57:05,2023-05-04 08:13:14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",13.6778819444444
"101","792a7e69-a726-4755-bd0c-7c9ba8685d6c","7ca6dff1-d228-4ac3-8a10-2731fbc7897d","SK28",53.0542098637,5.867175816,NA,2023-05-16 06:00:00,2023-05-17 12:24:30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",1.26701388888889
"102","7a92c31c-f33e-4fdb-8559-94fc08eef86e","99409599-e643-4af6-bce7-bd38e0ee52fa","SK10",53.0563689581,5.8589503191,NA,2023-03-26 09:09:26,2023-04-05 11:57:12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",10.1165046296296
"103","7ad88c61-c6ce-4da0-9303-a5328752900e","f2d8bbca-8bf3-4194-bd50-b935744c8b57","SK19",53.064099671,5.8749396983,NA,2023-05-28 14:14:29,2023-06-06 23:09:15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",9.37136574074074
"104","7b194827-f0dd-4690-9a9a-41437f398af6","b4f615ea-6843-46ba-8863-732585dc3b26","SK04",53.0598376908,5.8668709353,NA,2023-05-01 14:32:00,2023-05-26 05:28:32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",24.6225925925926
"105","7dde30c7-cbd6-4873-8377-17deb35503fd","5495ad03-addf-4771-a9b1-1bdec03c37a7","SK08",53.064109112,5.8632529327,NA,2023-04-30 06:47:00,2023-05-26 04:56:34,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",25.9233101851852
"106","824f7ed1-7fe6-40e5-b536-aa6d09c16337","99409599-e643-4af6-bce7-bd38e0ee52fa","SK10",53.0563689581,5.8589503191,NA,2023-05-26 06:12:24,2023-05-28 13:34:20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",2.30689814814815
"107","870a5912-e3cb-40b5-8333-837db83923d7","7ca6dff1-d228-4ac3-8a10-2731fbc7897d","SK28",53.0542098637,5.867175816,NA,2023-05-23 17:58:04,2023-05-25 10:01:32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",1.66907407407407
"108","88fd89cb-6aa4-406e-8e12-f6c976824a4a","5ddd7685-5a4f-4d14-afe7-c9cc016d8c75","SK06",53.0668117152,5.8670454133,NA,2023-05-16 06:24:07,2023-05-16 12:37:33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",0.259328703703704
"109","891534db-e69e-45a6-97a9-9bc1642ef787","1ca768db-c6df-4e50-9bfe-4a3e5f69df88","SK29",53.0535772299,5.865877064,NA,2023-04-18 22:17:28,2023-04-25 05:21:16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",6.29430555555556
"110","8a903101-d4c6-4ed3-9b62-c03535ceb8e2","0bbd89df-8437-4029-8d21-7de4ac8de442","SK16",53.0623632742,5.8773121455,NA,2023-05-22 12:03:02,2023-05-22 12:16:16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",0.00918981481481482
"111","8acd02ad-647e-4244-869c-59d028ac4a0a","903cdfb7-6170-4e53-82bf-4c01368cba18","SK27",53.0575368506,5.8736722101,NA,2023-05-16 05:35:12,2023-05-22 17:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",6.47555555555556
"112","8bbfa217-152a-4603-8e7a-60cb4ea134e0","697e5d53-e5d7-4c93-85d2-74324421b87b","SK21",53.0585132784,5.8664025732,NA,2023-04-30 16:09:35,2023-05-19 10:43:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",18.7732060185185
"113","8dbdba95-79e1-45c2-bdcf-b80c624efc08","35434171-5370-4bdc-8cba-092e3fc36fdc","SK18",53.0633547582,5.8794717252,NA,2023-05-20 11:12:51,2023-05-21 11:47:36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",1.02413194444444
"114","8dd25b7d-8a6b-4038-83a7-0f0c0dbbb2e4","5982061a-e49d-4f45-ab28-d04f7c080f1d","SK25",53.054767419,5.8616518553,NA,2023-05-16 05:26:23,2023-05-22 18:22:06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",6.53869212962963
"115","8f0f23d7-26ed-4e39-a621-4b649c30e3bf","903cdfb7-6170-4e53-82bf-4c01368cba18","SK27",53.0575368506,5.8736722101,NA,2023-04-25 06:00:00,2023-05-16 05:30:51,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",20.9797569444444
"116","90dd71b7-fe59-4b34-a5bb-6602f7a30184","903cdfb7-6170-4e53-82bf-4c01368cba18","SK27",53.0575368506,5.8736722101,NA,2023-05-22 18:00:00,2023-06-08 14:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",16.8333333333333
"117","9579114f-4287-4b54-a5bc-9d2d719268ab","c284d9ab-d6bb-4014-85d7-d27e2f6ffabd","SK05",53.0576192866,5.8614913769,NA,2023-04-09 21:47:55,2023-04-20 12:27:34,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",10.6108680555556
"118","99000fdc-543b-411f-a231-610b50265d87","1ca768db-c6df-4e50-9bfe-4a3e5f69df88","SK29",53.0535772299,5.865877064,NA,2023-05-22 17:39:10,2023-06-08 14:27:33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",16.8669328703704
"119","990a9a44-75f3-42d6-a9c1-dc4910bf1370","e9ca3fe1-5050-4c22-90c8-1f0cf765a048","SK12",53.0629103603,5.8740291284,NA,2023-05-09 13:00:00,2023-05-22 14:37:31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",13.0677199074074
"120","996aaf36-6572-4435-be8f-cf9074edf915","ba1405c0-0512-4de7-ab4e-b01015519aa0","SK20",53.0629262272,5.8812075043,NA,2023-04-06 13:09:06,2023-04-25 05:42:25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",18.6898032407407
"121","99a1972f-0c12-40ea-8f78-892347b563e8","299b554e-ff91-45ff-b386-7de21d9cb923","SK23",53.060591165,5.8730319813,NA,2023-03-27 14:29:30,2023-04-20 15:57:05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",24.0608217592593
"122","9d879bd3-9f7b-43d7-926e-e79862cba2b7","21c176f0-5c95-4c89-b23c-03035c878a99","SK11",53.063155043,5.8702661041,NA,2023-06-07 12:56:42,2023-06-07 14:23:22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",0.0601851851851852
"123","9ea8446a-3a3e-434a-999c-670eaa4cbc47","0bbd89df-8437-4029-8d21-7de4ac8de442","SK16",53.0623632742,5.8773121455,NA,2023-05-12 13:06:06,2023-05-13 11:58:53,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",0.953321759259259
"124","9eb0ae9d-9958-4e6c-a6a6-516201b8301b","f2d8bbca-8bf3-4194-bd50-b935744c8b57","SK19",53.064099671,5.8749396983,NA,2023-04-25 05:33:35,2023-05-22 14:08:32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",27.3576041666667
"125","9f8cbf37-fdf6-46ac-a366-eef0e8aac522","2f393075-c92a-4c4b-854e-a0d86ca39f76","SK26",53.0535731272,5.8638561511,NA,2023-04-17 19:21:30,2023-05-03 10:10:25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",15.6173032407407
"126","a0962e68-c6ed-4fc2-9853-3278b6127075","01f3b90a-160f-4650-9e1b-a60defd778e5","SK02",53.0613523348,5.8643316686,NA,2023-06-03 15:48:43,2023-06-04 08:22:19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",0.69
"127","a199f882-f9a4-47fd-be0a-086b760ef56d","e6bf756d-1945-496c-b651-5918c6615da3","SK07",53.0651426652,5.8657109953,NA,2023-04-25 06:02:57,2023-05-22 13:58:14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",27.3300578703704
"128","a28ddd43-a7a1-41ab-bf6a-bc4f78a7ddbf","e9ca3fe1-5050-4c22-90c8-1f0cf765a048","SK12",53.0629103603,5.8740291284,NA,2023-03-26 06:54:03,2023-05-09 12:32:48,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",44.2352430555556
"129","a2ace14a-1090-4ec8-8994-cf22a8e79e74","5982061a-e49d-4f45-ab28-d04f7c080f1d","SK25",53.054767419,5.8616518553,NA,2023-04-25 05:15:51,2023-05-16 05:26:22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",21.0073032407407
